"title","url","summary","source","publication_date","date_found","vulnerable_populations","needs_review","severity","status","reviewer_notes","relevance_score"
"OpenAI Rolls Back March GPT-4o Update to Stop ChatGPT From Being So Flattering - eWeek","https://news.google.com/rss/articles/CBMid0FVX3lxTFBvQ1FoOG9GSS1TTEx0S2pNUmp4MFQ5LTAzZzRvV3dpd3ZnRnUxcFI1R2lLZVVOWjMtMlpXYlBPOTREQV9MS1p1b0tvS2owUmR6WDhrNVNGWGh0TzVRZTUtRWtjNG11RDFyVXR0UW1pai1qMndTTTB3?oc=5","OpenAI Rolls Back March GPT-4o Update to Stop ChatGPT From Being So Flattering eWeek","Google News: AI sycophancy 2024","2025-05-01","2025-11-12 14:08:36","","True","","discovered","","27.0"
"Inference-Time Reward Hacking in Large Language Models","http://arxiv.org/abs/2506.19248v2","Reward models assign a numerical score to an LLM's output that indicates, for example, how likely it is to align with user preferences or safety goals. We show that the characteristic pattern of hacking as observed in practice (where the true reward first increases before declining) is an inevitable property of a broad class of inference-time mechanisms, including BoN and BoP. We demonstrate that hedging mitigates reward hacking and achieves superior reward-distortion tradeoffs on math, reaso...","arXiv","2025-06-24","2025-11-12 14:12:42","","True","","discovered","Research paper","27.0"
"Activation Reward Models for Few-Shot Model Alignment","http://arxiv.org/abs/2507.01368v1","A common approach is to use reward modeling to encode preferences, enabling alignment via post-training using reinforcement learning. Furthermore, we demonstrate the effectiveness of Activation RMs in mitigating reward hacking behaviors, highlighting their utility for safety-critical applications. Finally, we show that Activation RM achieves state-of-the-art performance on this benchmark, surpassing even GPT-4o.","arXiv","2025-07-02","2025-11-12 14:12:45","","True","","discovered","Research paper","27.0"
"Specification Self-Correction: Mitigating In-Context Reward Hacking Through Test-Time Refinement","http://arxiv.org/abs/2507.18742v1","Language models (LMs) are susceptible to in-context reward hacking, where they exploit flaws in tainted or faulty written specifications or rubrics to achieve high scores without fulfilling the user's true intent. Across experiments spanning creative writing and agentic coding tasks with several LMs, we demonstrate that while models initially game tainted specifications in 50-70\\% of cases, the SSC process reduces this vulnerability by over 90\\%. This dynamic repair occurs at inference time, ...","arXiv","2025-07-24","2025-11-12 14:12:43","","True","","discovered","Research paper","27.0"
"Cooper: Co-Optimizing Policy and Reward Models in Reinforcement Learning for Large Language Models","http://arxiv.org/abs/2508.05613v1","Cooper leverages the high precision of rule-based rewards when identifying correct responses, and dynamically constructs and selects positive-negative sample pairs for continued training the reward model. To further support Cooper, we introduce a hybrid annotation strategy that efficiently and accurately generates training data for the reward model. Our experiments show that Cooper not only alleviates reward hacking but also improves end-to-end RL performance, for instance, achieving a 0.54% ...","arXiv","2025-08-07","2025-11-12 14:12:44","","True","","discovered","Research paper","27.0"
"Reward Hacking Mitigation using Verifiable Composite Rewards","http://arxiv.org/abs/2509.15557v1","Reinforcement Learning from Verifiable Rewards (RLVR) has recently shown that large language models (LLMs) can develop their own reasoning without direct supervision. However, applications in the medical domain, specifically for question answering, are susceptible to significant reward hacking during the reasoning phase. This approach marks a step toward reducing reward hacking and enhancing the reliability of models utilizing RLVR.","arXiv","2025-09-19","2025-11-12 14:12:42","","True","","discovered","Research paper","27.0"
"Information-Theoretic Reward Modeling for Stable RLHF: Detecting and Mitigating Reward Hacking","http://arxiv.org/abs/2510.13694v1","We further observe that reward-hacked responses manifest as pronounced outliers in InfoRM's IB latent space, measured by Mahalanobis distance from the SFT-induced distribution. Finally, we present Mahalanobis Outlier Probability (MOP), a statistical metric for quantifying reward hacking severity, enabling principled hyperparameter tuning and online mitigation such as early stopping. Extensive experiments across diverse LLMs and datasets confirm the generality of our findings, the effectivenes...","arXiv","2025-10-15","2025-11-12 14:12:41","","True","","discovered","Research paper","27.0"
"Are you really brilliant, or is your AI chatbot just flattering you? | Here & Now - WBUR","https://news.google.com/rss/articles/CBMicEFVX3lxTE5JZW5ibW14dHJEaG5lelVsLU9sUUdXY2J4Tm1YVU82dnJfWFF0eVRsdkNkWV9jWVAyY2RSZFVuaWptSk1GVU05UVh5NWFzbXJTSWFWTGpjX1FPX0EyREQzRWxqOW9NY0ZfaGdhNTVzNUw?oc=5","Are you really brilliant, or is your AI chatbot just flattering you? | Here & Now WBUR","Google News: AI flattery issue","","2025-11-12 14:17:40","","True","","discovered","","27.0"
"Flattery Can Make AI Chatbots Break the Rules - Bank Info Security","https://news.google.com/rss/articles/CBMihAFBVV95cUxPTnBpc0Jmb3JXRXFjSXBOU1puN21Ya1BmcmNjSDk1bjU5QjdGY3hSZ1cxaHZMY0FSbE45SVVjdGVJMVFIU2s0NzZhaDdad1dJRWlBVDBMdE5HUy1nU2tOTDJra3JoZzZnLWIzSzBZN3R5SXY1Tnd1SUFKVE9yZERFMS1RUTM?oc=5","Flattery Can Make AI Chatbots Break the Rules Bank Info Security","Google News: AI flattery issue","","2025-11-12 14:17:53","","True","","discovered","","27.0"
"No more Mr. Nice Bot: Some chatbot users push back against flattery, fluff - CBC","https://news.google.com/rss/articles/CBMibkFVX3lxTFBMUmk3ajRrLW1pVGxTdnBxME9ZS3JGRmN5LWtTSjdRTmZCaDd1YlctLW9pZk5VMjcxV1BVNUxhb3dYQVBIRGJKRTNPTTVNcllSZ0JaeTlrTUJXU0VEMXpEZXM1MEQwTzZXdlI2eUtR?oc=5","No more Mr. Nice Bot: Some chatbot users push back against flattery, fluff CBC","Google News: AI flattery issue","","2025-11-12 14:18:02","","True","","discovered","","27.0"
"Chatbots can be manipulated through flattery and peer pressure - The Verge","https://news.google.com/rss/articles/CBMilgFBVV95cUxPbmZQRmFSVWo5T3BzVWNoNmNodGw0eGpnYjVnQ0ZSVWk4X0haY3IzNUJvYnA2Ry1DUXpHWGY2RENSbVJVd0RSQTJucU0xNzlucE5XS2NGZ0IzeWJHVmpLQ29ZREQwdEZYS2xxaE5VWFRwaGJvTTFMaV9aZlFXY2toNjhCRGYzYzk5b0RzemhJcEczYUdWbnc?oc=5","Chatbots can be manipulated through flattery and peer pressure The Verge","Google News: AI flattery issue","","2025-11-12 14:18:12","","True","","discovered","","27.0"
"AI Chatbots 50% More Flattering Than Humans - 조선일보","https://news.google.com/rss/articles/CBMiiAFBVV95cUxOOGw3a1VGYVZiV2tUWDYwS0Vnc25wZWFwQVhCTk5OMXkzci1MQW8xVWVkY3NOSGNFZXZ0ZFM3eXNMQmxaV0pyRTRJRXFmVTNVMVZmcHZXejRMOEJmM0JuVVVoMldmaTJDZ1lCcjZxQzhKeWw0blV5UjhEeXh2ZU4tOWpCME5MeXdY?oc=5","AI Chatbots 50% More Flattering Than Humans 조선일보","Google News: AI flattery issue","","2025-11-12 14:18:18","","True","","discovered","","27.0"
"Why DeepSeek and Qwen flatter users more than US AI chatbots - Tech Wire Asia","https://news.google.com/rss/articles/CBMimgFBVV95cUxNX2Y4UGdpZGZwUjczWTJ0TVpabWo2SWVoeWFURHlBdTZHVDA4N25hQ09ZRkRsODkxS2V6MzlIV0QzcVlaNUNYTXNHR3dNWGNSQ2gxQWJUbGJ2UGJzN2dfS2Z1T3F6aVdmMVlnQUZmdS1BQ0dBclBVdEpFOTVBNHZwcURjUWtiUUNXTUFsMC1QY0U4QXpmMlFFVTl3?oc=5","Why DeepSeek and Qwen flatter users more than US AI chatbots Tech Wire Asia","Google News: AI flattery issue","","2025-11-12 14:18:25","","True","","discovered","","27.0"
"AI Chatbots Overly Flattering, Study Finds 'Social Flattery' - MSN","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPMW9HRnE3Z2drclZtRmFHbE5xcjAydTd2Z0dVWkw0RVZkaG9qakdBN0hpSGJqUi1Sb3FqWVZtX1pSUUJINklkVXFnc3l0ZHJTdDJyck9mbVZfUU13ZDlVdHdtVVNiNTFlZGQ4dE1hMmZ3VUNVZnFuQlJqNFBFSnhBMmx0bXo0Mm1ZaXhJQnhtdTRLYWstVVJyX2V5dmNYaWVLNFB1Y2JyMkZhQQ?oc=5","AI Chatbots Overly Flattering, Study Finds 'Social Flattery' MSN","Google News: AI flattery issue","","2025-11-12 14:18:28","","True","","discovered","","27.0"
"AI Chatbots Can Be Manipulated With Flattery And Social Pressure - VOI.ID","https://news.google.com/rss/articles/CBMiS0FVX3lxTFB5OVRZZFdvX3Y4ZlMxUWw5UWJWUmhON1o3U0IwVWdiVFBlaWZBUldSOEx3ZC1Jc3ZORk53cHZfc3hKYlRKMldLWFYwUdIBQkFVX3lxTFBCTURJdW9RTlNHdktTV2N4WnROd2ZmbksxOFVHdFR0UUVNT2dNTS1Za2tKRk5ZTl80bEFvSHRDVFlIQQ?oc=5","AI Chatbots Can Be Manipulated With Flattery And Social Pressure VOI.ID","Google News: AI flattery issue","","2025-11-12 14:18:34","","True","","discovered","","27.0"
"Study Finds Flattery from AI Chatbots Impairs Users’ Conflict Management Abilities - TechStory","https://news.google.com/rss/articles/CBMipgFBVV95cUxOZlYxRGlMN054SFVWYkozbXlVWUFaNktWZC1PSDBhQk9WRG53djdfLVA5eXFQNnJxSVduQ2x3U2wyenJja1l0WW84SDRsVTl5UGV0NlRmLXIwTzRTcUFoeEJDeUJ6SWQyblRnZ0lkVVJEZ25GZ3RDRFVNcVFxaXMyZGZHb2U3eTdHV2hJRFhZY21Sa3l3dXVpbzB1bXRMLXE4OU04alJR?oc=5","Study Finds Flattery from AI Chatbots Impairs Users’ Conflict Management Abilities TechStory","Google News: AI flattery issue","","2025-11-12 14:18:51","","True","","discovered","","27.0"
"AI models from China’s DeepSeek, Alibaba and the US flatter users too much, study finds - MSN","https://news.google.com/rss/articles/CBMizwFBVV95cUxORm5kN3JjRC0wZ1JrSEs4dFlyVVZsNVJiOHFpMDZEaUdzajM0NXZBUDNXZVFBMXNJNllnT2JKekZRVzR5Rm9RbmF6MXBZNWpPUjRhQ2NibGt0MGpOTnVJQ2VINHM4aW1ZbFpTZHREMXVLcTVfenJBNEE5aUk0VV9saE14WmRWMjFkeTNqa2NxQ0ZiYXJPdEpLSGtOOE54YjBtcklsQXZEYUJ6VWxBLVVGRHVvNUNmNXRzRjdyMlRMRDhtV3RrOFVKeGtZTmtTUHc?oc=5","AI models from China’s DeepSeek, Alibaba and the US flatter users too much, study finds MSN","Google News: Gemini AI flattery","","2025-11-12 14:21:25","","True","","discovered","","27.0"
"AI Chatbots Overly Flattering, Study Finds 'Social Flattery' - 조선일보","https://news.google.com/rss/articles/CBMiiAFBVV95cUxNOUltel9Wdm1yWEpCTUtoRlFVUnVEYTFxVUtfNlhPNGpZRnJPV2FZMnFhWUlyYk1lamdNd29naTVFVWd2a1NPajZhM2hWQi1fbGJqR3VUcUFuaUdLRzBiOGdTQ04zeUFuekExQUNOOUtBWXpoZ25Wcmh0eTloRk5ST0ZLcExPN1FY?oc=5","AI Chatbots Overly Flattering, Study Finds 'Social Flattery' 조선일보","Google News: Gemini AI flattery","","2025-11-12 14:21:42","","True","","discovered","","27.0"
"AI models from China's DeepSeek, Alibaba and the US flatter users too much, study finds - Yahoo","https://news.google.com/rss/articles/CBMijAFBVV95cUxNS1ZQcTRiU0E0VDdqLW5PQTN2Y3ZBVUo5VmI2aWZ0ZTlnOWtKTEZpbFZEMUN4Nm1wMXJzT1N2OE12NTU5RDNMOFM2UnhTdU0tQUZKTVRWT1ZLT0JpVHR4eEJYX1FmQUVSdVRwNTJ6ajg4NUVUR1gyTnJlVURSVGtHd3MweEIzMVhCNHB5ag?oc=5","AI models from China's DeepSeek, Alibaba and the US flatter users too much, study finds Yahoo","Google News: AI sycophancy research 2023","","2025-11-12 14:22:15","","True","","discovered","","27.0"
"Value-Incentivized Preference Optimization: A Unified Approach to Online and Offline RLHF","http://arxiv.org/abs/2405.19320v4","Depending on the availability of preference data, both online and offline RLHF are active areas of investigation. While the principles of optimism or pessimism under uncertainty are well-established in standard reinforcement learning (RL), a practically-implementable and theoretically-grounded form amenable to large language models is not yet available, as standard techniques for constructing confidence intervals become intractable under arbitrary policy parameterizations. Theoretical guarant...","arXiv","2024-05-29","2025-11-12 14:12:44","","True","","discovered","Research paper","25.0"
"ChatGPT update pulled for ‘overly supportive’ behaviour - CTV News","https://news.google.com/rss/articles/CBMimgFBVV95cUxNTVZ2eGlFYzBFdFJzXzVLRFNybDR0azFzdmRMbF9rUVN1cDQtSnd4TWEwb2lwM2oyd0xxQ0VPdnlhaHN4VVpmeHc5TE5uSFdXQ2JfTkp6X2I4djR6T3dMTlBkTHV0TnhvYmMtaVR5TEhWcm1rdURwS0V1MThWV1VPMUNUUmJXcGZGVjZSa2JUQVI5VEhEY3BvWTlR?oc=5","ChatGPT update pulled for ‘overly supportive’ behaviour CTV News","Google News: AI sycophancy 2023","2025-04-30","2025-11-12 14:06:42","","True","","discovered","","25.0"
"OpenAI recalls GPT-4o update for being too agreeable - ZDNET","https://news.google.com/rss/articles/CBMilwFBVV95cUxQd0JnQzdPX1RuNjB1NnYyWjJwWVNLcXV5aFp4YXZId0xOWHBuWng4dGVtck9WMmlqZkxyLVFneGx2TjNXR0V2SGFOMDhYSWhJQXloTXpONGRULUlXWm82MnFpLW1tY2J2Y082bHFlLWJSdkxMRDhSVDlQRzVkRjIyc2dYelV1WjBVY0d5T0Noam9temFILS1V?oc=5","OpenAI recalls GPT-4o update for being too agreeable ZDNET","Google News: AI sycophancy 2023","2025-04-30","2025-11-12 14:07:13","","True","","discovered","","25.0"
"Systematizing LLM Persona Design: A Four-Quadrant Technical Taxonomy for AI Companion Applications","http://arxiv.org/abs/2511.02979v1","The design and application of LLM-based personas in AI companionship is a rapidly expanding but fragmented field, spanning from virtual emotional companions and game NPCs to embodied functional robots. Quadrant II (Functional Virtual Assistants) analyzes AI applications in work, gaming, and mental health, highlighting the shift from ""feeling"" to ""thinking and acting"" and pinpointing key technologies like enterprise RAG and on-device inference. Quadrants III & IV (Embodied Intelligence) shift ...","arXiv","2025-11-04","2025-11-12 14:12:19","mental_health","True","","discovered","Research paper","25.0"
"When psychosis-proneness meets AI sycophancy, delusional thinking can result. - Psychology Today","https://news.google.com/rss/articles/CBMiuAFBVV95cUxOVlJJcEw3Y2Y2T28zV3BieGdQellHckk1dWtBZ1c1SU1GYzlUUTdqTVBzMzRSMElneFl1Wm1QRl9GdV9JWHhGQmVOUU5INFdIYzJkUVlpQWRGSUxUdF9hbGVCQ0dJWGl0RDZiUldzTkhXdUw0ZkZzU05iVWZ4T3RhS2dwTm5DTmZFdGtTZ2VOenZxejV6cG1vR2xra281emRMeFpjc0ZqdnczS0IxS0p0cWhaTW1LTWd40gG-AUFVX3lxTE9aZnpZajBkUFFWYUJ6OENkbHZDM2RfRHJ2cjF2dEctRlJweEdRSEVJVUxTV24tSkdzODNpbDlPNzFfTWk1UTBxcHEwSVdST19YYTd0eFdSNjFWSF9ZdHoydmxSTFgwYWZwMTJUQWdrdGlUeVVnVzJibXo1bFJ3MG9PUEd4ekZHWFVFXy12dWQ3TlpPQ3lZcHpPUjFSV2lJT3BMd294TUxWaU5BWE5nN3ZQUHl5a1U2VnJXdEI2Unc?oc=5","When psychosis-proneness meets AI sycophancy, delusional thinking can result. Psychology Today","Google News: AI sycophancy 2023","2025-08-22","2025-11-12 14:06:48","mental_health","True","","discovered","","24.5"
"Appraising the Potential Uses and Harms of LLMs for Medical Systematic Reviews","http://arxiv.org/abs/2305.11828v3","Recent advancements in large language models (LLMs) offer the potential to automatically generate literature reviews on demand, addressing this issue. They also raised concerns regarding confidently composed but inaccurate LLM outputs and other potential downstream harms, including decreased accountability and proliferation of low-quality reviews. Informed by this qualitative analysis, we identify criteria for rigorous evaluation of biomedical LLMs aligned with domain expert views.","arXiv","2023-05-19","2025-11-12 14:13:00","medical","True","","discovered","Research paper","23.0"
"Understanding Multi-Turn Toxic Behaviors in Open-Domain Chatbots","http://arxiv.org/abs/2307.09579v1","Recent advances in natural language processing and machine learning have led to the development of chatbot models, such as ChatGPT, that can engage in conversational dialogue with human users. However, the ability of these models to generate toxic or harmful responses during a non-toxic multi-turn conversation remains an open research question. The proposed \\toxicbot can be used by both industry and researchers to develop methods for detecting and mitigating toxic responses in conversational ...","arXiv","2023-07-14","2025-11-12 14:12:28","","True","","discovered","Research paper","23.0"
"LLM Self Defense: By Self Examination, LLMs Know They Are Being Tricked","http://arxiv.org/abs/2308.07308v4","Large language models (LLMs) are popular for high-quality text generation but can produce harmful content, even when aligned with human values through reinforcement learning. Instead, we incorporate the generated content into a pre-defined prompt and employ another instance of an LLM to analyze the text and predict whether it is harmful. Notably, LLM Self Defense succeeds in reducing the attack success rate to virtually 0 using both GPT 3.5 and Llama 2.","arXiv","2023-08-14","2025-11-12 14:12:20","","True","","discovered","Research paper","23.0"
"Loose lips sink ships: Mitigating Length Bias in Reinforcement Learning from Human Feedback","http://arxiv.org/abs/2310.05199v5","However, we have identified that the reward model often finds shortcuts to bypass its intended objectives, misleadingly assuming that humans prefer longer responses. In this paper, we propose an innovative solution, applying the Product-of-Experts (PoE) technique to separate reward modeling from the influence of sequence length. Experimental results validate the effectiveness of our approach, indicating that language model performance is improved, irrespective of sequence length.","arXiv","2023-10-08","2025-11-12 14:12:26","","True","","discovered","Research paper","23.0"
"Leveraging Large Language Models for Enhanced Product Descriptions in eCommerce","http://arxiv.org/abs/2310.18357v1","Effective product descriptions can address the 'cold start' problem, align with market trends, and ultimately lead to increased click-through rates. We employ multiple evaluation metrics, including NDCG, customer click-through rates, and human assessments, to validate the effectiveness of our approach. This study underscores the considerable potential of large language models like LLAMA 2.0 7B in automating and optimizing various facets of eCommerce platforms, offering significant business im...","arXiv","2023-10-24","2025-11-12 14:12:36","elderly","True","","discovered","Research paper","23.0"
